+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                  skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_In_int_reg[10]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                   skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_In_int_reg[0]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                 skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_Out_int_reg[24]/D|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                 skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_Out_int_reg[19]/D|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                 skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_Out_int_reg[28]/D|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                 skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_Out_int_reg[23]/D|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                 skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_Out_int_reg[18]/D|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                 skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_Out_int_reg[30]/D|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                            skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/LRCLK_reg/D|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                 skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_Out_int_reg[15]/D|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                 skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_Out_int_reg[27]/D|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                     skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Cnt_Lrclk_reg[3]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                     skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Cnt_Lrclk_reg[4]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                     skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Cnt_Lrclk_reg[2]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                     skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Cnt_Lrclk_reg[1]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                     skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Cnt_Lrclk_reg[0]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                   skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_In_int_reg[1]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                   skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_In_int_reg[3]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                   skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_In_int_reg[4]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                  skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_In_int_reg[22]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                   skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_In_int_reg[5]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                   skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_In_int_reg[2]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                  skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_In_int_reg[24]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                  skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_In_int_reg[23]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                   skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_In_int_reg[9]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                   skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_In_int_reg[8]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                  skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_In_int_reg[27]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                  skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_In_int_reg[28]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                  skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_In_int_reg[29]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                  skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_In_int_reg[26]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                         skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/BCLK_int_reg/D|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                     skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/D_L_O_int_reg[1]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                    skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/D_L_O_int_reg[15]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                    skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/D_L_O_int_reg[14]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                    skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/D_L_O_int_reg[13]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                    skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/D_L_O_int_reg[12]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                    skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/D_L_O_int_reg[11]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                    skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/D_L_O_int_reg[10]/R|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                     skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/D_L_O_int_reg[0]/R|
| clk_out3_skrach_design_clk_wiz_1_3 |clk_out1_skrach_design_clk_wiz_1_3 |                     skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/lr_clk_sync_inst/sreg_reg[0]/D|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_Out_int_reg[29]/CE|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_Out_int_reg[17]/CE|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_Out_int_reg[27]/CE|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_Out_int_reg[15]/CE|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_Out_int_reg[19]/CE|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_Out_int_reg[31]/CE|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_Out_int_reg[20]/CE|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_Out_int_reg[18]/CE|
| clk_out1_skrach_design_clk_wiz_1_3 |clk_out3_skrach_design_clk_wiz_1_3 |                 skrach_design_i/skrach_core_0/U0/audio_codec_wrapper_i/audio_inout/Data_Out_int_reg[31]/D|
+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
